OBJECTID;Orszag_nev;Telepules_nev;Telepulesresz_nev;Tortenelmi_varosresz_nev;Fekves;Epulettipus;Epulet_altipus;Funkcio;Intezmenynev;Hazszam;Epulet_betujel;Helyrajziszam_teljes_epulet;Helyrajziszam_egyedi_epulet;Utcanev_epulet;Muemlek_nev;Muemlek_tipus;Muemlek_torzsszam;Epuletenergetikai_tipus;Epuletenergetikai_szintszam;Epuletenergetikai_tombazonosito;Aga_est;Abm_est;Ath_est;Ael_est;Aelcs_est;Asz_est;Aol_est;Tn_Tbr;E0;Evil;Ee_cs;Evil_cs;Tbr;Ter;Muemleki_vedettseg;Tortenelmi_varosresz_nev_modositott;Iranyitoszam;KSH_korzet;Epulet_azonosito;Hazszam_epulettomb;Epulet_szamozas_egyeb;Postacim_epulet;Shape_Length;Shape_Area
63857;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;1;;39;HUN_Szarvaskő_39;Fő utca;;;;L1;1,000000000000000;Szarvaskő_009;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;65,570000007487835;49,177500005615876;nem;;3323;Szarvaskő;Szarvaskő_00414;;;Szarvaskő, Fő utca 1;32,795352107131777;65,570000007487835
63858;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;9;;97;HUN_Szarvaskő_97;Teréz utca;;;;L1;1,000000000000000;Szarvaskő_015;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;101,705000009648500;76,278750007236368;nem;;3323;Szarvaskő;Szarvaskő_00415;;;Szarvaskő, Teréz utca 9;47,772191963775455;101,705000009648500
63859;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;5;;72;HUN_Szarvaskő_72;Petőfi Sándor utca;;;;L1;1,000000000000000;Szarvaskő_012;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;42,010000020787118;31,507500015590338;nem;;3323;Szarvaskő;Szarvaskő_00416;;;Szarvaskő, Petőfi Sándor utca 5;29,316047699010024;42,010000020787118
63860;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;4;;61;HUN_Szarvaskő_61;Iskola utca;;;;L3;1,000000000000000;Szarvaskő_010;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;330,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;105,739999995045370;79,304999996284025;nem;;3323;Szarvaskő;Szarvaskő_00417;;;Szarvaskő, Iskola utca 4;48,834964549643445;105,739999995045370
63861;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;11;;39;HUN_Szarvaskő_39;Fő utca;;;;L1;1,000000000000000;Szarvaskő_009;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;100,600000005774210;75,450000004330661;nem;;3323;Szarvaskő;Szarvaskő_00418;;;Szarvaskő, Fő utca 11;43,392282767045245;100,600000005774210
63862;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;9;;36;HUN_Szarvaskő_36;Fő utca;;;;L1;1,000000000000000;Szarvaskő_009;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;146,024999989755460;109,518749992316600;nem;;3323;Szarvaskő;Szarvaskő_00419;;;Szarvaskő, Fő utca 9;62,440424413946793;146,024999989755460
63863;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;11;;98;HUN_Szarvaskő_98;Teréz utca;;;;L1;1,000000000000000;Szarvaskő_015;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;117,410000002533200;88,057500001899896;nem;;3323;Szarvaskő;Szarvaskő_00420;;;Szarvaskő, Teréz utca 11;49,908283428055256;117,410000002533200
63864;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;5;;72;HUN_Szarvaskő_72;Petőfi Sándor utca;;;;L1;1,000000000000000;Szarvaskő_012;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;106,520000002086160;79,890000001564630;nem;;3323;Szarvaskő;Szarvaskő_00421;;;Szarvaskő, Petőfi Sándor utca 5;45,732942616559299;106,520000002086160
63865;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;13;;99;HUN_Szarvaskő_99;Teréz utca;;;;;;Szarvaskő_015;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00422;;;Szarvaskő, Teréz utca 13;22,828957565344773;32,290000003799797
63866;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;8;;111;HUN_Szarvaskő_111;Petőfi Sándor utca;;;;L4/F;1,800000000000000;Szarvaskő_011;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;220,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;154,044000025413910;115,533000019060440;nem;;3323;Szarvaskő;Szarvaskő_00423;;;Szarvaskő, Petőfi Sándor utca 8;41,944539799888013;85,580000014118838
63867;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;7;;32;HUN_Szarvaskő_32;Fő utca;;;;L1;1,000000000000000;Szarvaskő_009;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;144,315000003241010;108,236250002430750;nem;;3323;Szarvaskő;Szarvaskő_00424;;;Szarvaskő, Fő utca 7;55,719941211252312;144,315000003241010
63868;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;13;;99;HUN_Szarvaskő_99;Teréz utca;;;;L3;1,800000000000000;Szarvaskő_015;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;330,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;142,164000020384780;106,623000015288580;nem;;3323;Szarvaskő;Szarvaskő_00425;;;Szarvaskő, Teréz utca 13;35,674989638939643;78,980000011324876
63869;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;7;;71;HUN_Szarvaskő_71;Petőfi Sándor utca;;;;L1;1,500000000000000;Szarvaskő_012;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;97,335000028051439;73,001250021038572;nem;;3323;Szarvaskő;Szarvaskő_00426;;;Szarvaskő, Petőfi Sándor utca 7;32,509334153814144;64,890000018700960
63870;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;10;;110;HUN_Szarvaskő_110;Petőfi Sándor utca;;;;L1;1,000000000000000;Szarvaskő_011;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;77,599999991245568;58,199999993434176;nem;;3323;Szarvaskő;Szarvaskő_00427;;;Szarvaskő, Petőfi Sándor utca 10;36,806899541946159;77,599999991245568
63871;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;5;;32;HUN_Szarvaskő_32;Fő utca;;;;L1;1,000000000000000;Szarvaskő_009;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;53,050000003539026;39,787500002654269;nem;;3323;Szarvaskő;Szarvaskő_00428;;;Szarvaskő, Fő utca 5;29,555173373548222;53,050000003539026
63872;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;6;;112;HUN_Szarvaskő_112;Petőfi Sándor utca;;;;L1;1,000000000000000;Szarvaskő_011;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;97,300000009499485;72,975000007124606;nem;;3323;Szarvaskő;Szarvaskő_00429;;;Szarvaskő, Petőfi Sándor utca 6;46,903151767765479;97,300000009499485
63873;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;15;;100;HUN_Szarvaskő_100;Teréz utca;;;;;;Szarvaskő_015;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00430;;;Szarvaskő, Teréz utca 15;23,594075440233510;31,300000003911556
63874;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;4;;113;HUN_Szarvaskő_113;Petőfi Sándor utca;;;;L2;1,000000000000000;Szarvaskő_011;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;400,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;115,399999986961490;86,549999990221124;nem;;3323;Szarvaskő;Szarvaskő_00431;;;Szarvaskő, Petőfi Sándor utca 4;51,135341841954144;115,399999986961490
63875;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;9;;70;HUN_Szarvaskő_70;Petőfi Sándor utca;;;;L1;1,000000000000000;Szarvaskő_012;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;61,570000000037254;46,177500000027941;nem;;3323;Szarvaskő;Szarvaskő_00432;;;Szarvaskő, Petőfi Sándor utca 9;31,851878712763906;61,570000000037254
63876;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;15;;100;HUN_Szarvaskő_100;Teréz utca;;;;L1;1,000000000000000;Szarvaskő_015;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;72,020000002086164;54,015000001564623;nem;;3323;Szarvaskő;Szarvaskő_00433;;;Szarvaskő, Teréz utca 15;34,220329917062486;72,020000002086164
63877;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;2;;114;HUN_Szarvaskő_114;Petőfi Sándor utca;;;;L1;1,000000000000000;Szarvaskő_011;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;118,355000022500750;88,766250016875560;nem;;3323;Szarvaskő;Szarvaskő_00434;;;Szarvaskő, Petőfi Sándor utca 2;54,575213462947332;118,355000022500750
63878;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;3;;31;HUN_Szarvaskő_31;Fő utca;;;;L1;1,000000000000000;Szarvaskő_009;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;123,085000017434350;92,313750013075762;nem;;3323;Szarvaskő;Szarvaskő_00435;;;Szarvaskő, Fő utca 3;51,531784879360067;123,085000017434350
63879;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;12;;20;HUN_Szarvaskő_20;Fő utca;;;;L3;1,800000000000000;Szarvaskő_008;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;330,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;177,209999993294470;132,907499994970860;nem;;3323;Szarvaskő;Szarvaskő_00436;;;Szarvaskő, Fő utca 12;42,389547614563952;98,449999996274713
63880;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;10/a;;109;HUN_Szarvaskő_109;Petőfi Sándor utca;;;;L1;1,000000000000000;Szarvaskő_011;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;140,475000009313220;105,356250006984910;nem;;3323;Szarvaskő;Szarvaskő_00437;;;Szarvaskő, Petőfi Sándor utca 10/a;55,042704308277067;140,475000009313220
63881;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;18;;104;HUN_Szarvaskő_104;Petőfi Sándor utca;;;;L2;1,500000000000000;Szarvaskő_011;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;400,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;79,855749185610819;59,891811889208114;nem;;3323;Szarvaskő;Szarvaskő_00438;;;Szarvaskő, Petőfi Sándor utca 18;32,095247274620867;53,237166123740543
63882;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;12;;106;HUN_Szarvaskő_106;Petőfi Sándor utca;;;;L1;1,800000000000000;Szarvaskő_011;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;113,093999998927120;84,820499999195334;nem;;3323;Szarvaskő;Szarvaskő_00439;;;Szarvaskő, Petőfi Sándor utca 12;31,947019457957971;62,829999999403952
63883;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;1;;30;HUN_Szarvaskő_30;Fő utca;;;;L1;1,000000000000000;Szarvaskő_009;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;116,254999989904460;87,191249992428340;nem;;3323;Szarvaskő;Szarvaskő_00440;;;Szarvaskő, Fő utca 1;48,158936577447626;116,254999989904460
63884;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;18;;14;HUN_Szarvaskő_14;Fő utca;;;;L1;1,000000000000000;Szarvaskő_007;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;53,710000010542572;40,282500007906933;nem;;3323;Szarvaskő;Szarvaskő_00441;;;Szarvaskő, Fő utca 18;29,935509002192248;53,710000010542572
63885;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;20;;101;HUN_Szarvaskő_101;Petőfi Sándor utca;;;;L1;1,000000000000000;Szarvaskő_011;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;141,185000001415630;105,888750001061720;nem;;3323;Szarvaskő;Szarvaskő_00442;;;Szarvaskő, Petőfi Sándor utca 20;54,853247424972764;141,185000001415630
63886;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;4;;197;HUN_Szarvaskő_197;Egri utca;;;;L4;1,000000000000000;Szarvaskő_019;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;220,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;101,479999959543330;76,109999969657508;nem;;3323;Szarvaskő;Szarvaskő_00443;;;Szarvaskő, Egri utca 4;50,654921854504884;101,479999959543330
63887;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;8;;22;HUN_Szarvaskő_22;Fő utca;;;;L1;1,000000000000000;Szarvaskő_008;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;127,885000007189800;95,913750005392359;nem;;3323;Szarvaskő;Szarvaskő_00444;;;Szarvaskő, Fő utca 8;51,579547699693691;127,885000007189800
63888;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;16;;104;HUN_Szarvaskő_104;Petőfi Sándor utca;;;;L2;1,000000000000000;Szarvaskő_011;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;400,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;154,074999996274700;115,556249997206020;nem;;3323;Szarvaskő;Szarvaskő_00445;;;Szarvaskő, Petőfi Sándor utca 16;55,609223998865204;154,074999996274700
63889;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;;;13;HUN_Szarvaskő_13;Fő utca;;;;L1;1,000000000000000;Szarvaskő_007;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;33,120000007674093;24,840000005755570;nem;;3323;Szarvaskő;Szarvaskő_00446;;;;23,140698576836179;33,120000007674093
63890;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;2;;198/1;HUN_Szarvaskő_198/1;Egri utca;;;;L1;1,000000000000000;Szarvaskő_019;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;108,310000020600850;81,232500015450640;nem;;3323;Szarvaskő;Szarvaskő_00447;;;Szarvaskő, Egri utca 2;47,928749034107547;108,310000020600850
63891;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;10;;21;HUN_Szarvaskő_21;Fő utca;;;;L3/F;1,000000000000000;Szarvaskő_008;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;330,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;158,040000013113030;118,530000009834770;nem;;3323;Szarvaskő;Szarvaskő_00448;;;Szarvaskő, Fő utca 10;61,102014570061208;158,040000013113030
63892;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;6;;23;HUN_Szarvaskő_23;Fő utca;;;;L1;1,000000000000000;Szarvaskő_008;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;73,729999994933607;55,297499996200202;nem;;3323;Szarvaskő;Szarvaskő_00449;;;Szarvaskő, Fő utca 6;34,367509056321069;73,729999994933607
63893;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;14;;15;HUN_Szarvaskő_15;Fő utca;;;;L1;1,000000000000000;Szarvaskő_007;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;71,650000007823110;53,737500005867332;nem;;3323;Szarvaskő;Szarvaskő_00450;;;Szarvaskő, Fő utca 14;37,710628782985886;71,650000007823110
63894;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;20;;12/2;HUN_Szarvaskő_12/2;Fő utca;;;;L4;1,800000000000000;Szarvaskő_007;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;220,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;240,651000017836710;180,488250013377520;nem;;3323;Szarvaskő;Szarvaskő_00451;;;Szarvaskő, Fő utca 20;49,749479413656317;133,695000009909280
